Bait	Prey	PreyGene	Spec	SpecSum	AvgSpec	NumReplicates	ctrlCounts	AvgP	MaxP	TopoAvgP	TopoMaxP	SaintScore	logOddsScore	FoldChange	BFDR	ctrlSubtracted	CLSC	Specificity
NSP9-Nt	geneid:4076;refseq:NP_005889;uniprot:Q14444	CAPRIN1	10|13	23	11.50	2	7|8|2|4|5|0|0|0|3|2|4|4	0.00	0.00	0.00	0.00	0.00	-10.06	1.72	0.28	8.25	8.46	8.09
NSP9-Nt	geneid:4144;refseq:NP_005902;uniprot:P31153	MAT2A	4|6	10	5.00	2	6|3|7|4|5|0|0|0|8|5|6|5	0.00	0.00	0.00	0.00	0.00	-20.30	0.71	0.44	0.92	1.69	0.47
NSP9-Nt	geneid:4173;refseq:NP_005905;uniprot:P33991	MCM4	3|4	7	3.50	2	0|0|5|2|4|0|0|0|4|2|0|2	0.00	0.00	0.00	0.00	0.00	-11.96	0.81	0.35	1.92	1.62	0.73
NSP9-Nt	geneid:4176;refseq:NP_005907;uniprot:P33993	MCM7	3|4	7	3.50	2	0|0|5|3|4|0|0|0|6|4|0|0	0.00	0.00	0.00	0.00	0.00	-14.40	0.70	0.39	1.67	1.69	0.47
NSP9-Nt	geneid:4191;refseq:NP_005909;uniprot:P40926	MDH2	3|2	5	2.50	2	0|0|0|0|0|0|0|0|0|0|0|0	0.98	0.99	0.98	0.99	0.98	3.11	25.00	0.00	2.5	5.38	1.46
NSP9-Nt	geneid:4522;refseq:NP_005947;uniprot:P11586	MTHFD1	4|2	6	3.00	2	0|0|2|5|6|0|0|0|4|0|0|0	0.00	0.00	0.00	0.00	0.00	-16.38	0.60	0.39	1.58	1.23	1.37
NSP9-Nt	geneid:4670;refseq:NP_005959;uniprot:P52272	HNRNPM	63|69	132	66.00	2	10|7|53|56|50|0|0|0|48|51|46|41	0.00	0.00	0.00	0.00	0.00	-97.67	1.24	0.59	35.83	35.68	3.35
NSP9-Nt	geneid:4676;refseq:NP_005960;uniprot:Q99733	NAP1L4	5|8	13	6.50	2	6|6|12|8|10|0|0|0|7|8|5|5	0.00	0.00	0.00	0.00	0.00	-30.08	0.65	0.49	0.92	1.78	1.29
NSP9-Nt	geneid:5546;refseq:NP_005964;uniprot:Q92733	PRCC	4|4	8	4.00	2	0|0|7|7|5|0|0|0|0|3|0|0	0.00	0.00	0.00	0.00	0.00	-17.77	0.63	0.44	2.17	3.21	16.07
NSP9-Nt	geneid:8872;refseq:NP_006014;uniprot:O75794	CDC123	7|7	14	7.00	2	4|3|10|6|5|0|0|0|9|7|4|0	0.00	0.00	0.00	0.00	0.00	-21.45	0.81	0.47	3	6.49	4.33
NSP9-Nt	geneid:3550;refseq:NP_006074;uniprot:Q13123	IK	21|29	50	25.00	2	0|2|27|17|21|0|0|0|25|26|25|29	0.00	0.00	0.00	0.00	0.00	-67.48	0.91	0.57	10.67	13.93	2.88
NSP9-Nt	geneid:10399;refseq:NP_006089;uniprot:P63244	RACK1	3|0	3	1.50	2	5|2|6|0|5|6|17|2|9|6|4|0	0.00	0.00	0.00	0.00	0.00	-46.41	0.14	0.62	0	0	0
NSP9-Nt	geneid:10454;refseq:NP_006107;uniprot:Q15750	TAB1	5|5	10	5.00	2	5|3|7|7|9|0|0|0|9|8|5|5	0.00	0.00	0.00	0.00	0.00	-24.82	0.58	0.49	0.17	0.25	0.65
NSP9-Nt	geneid:1783;refseq:NP_006132;uniprot:O43237	DYNC1LI2	9|9	18	9.00	2	10|14|22|15|16|0|0|0|14|16|10|10	0.00	0.00	0.00	0.00	0.00	-53.66	0.50	0.62	0	0	0
NSP9-Nt	geneid:4837;refseq:NP_006160;uniprot:P40261	NNMT	3|3	6	3.00	2	4|3|3|0|2|0|0|0|0|2|3|0	0.00	0.00	0.00	0.00	0.00	-8.39	0.90	0.31	1.58	4.35	4.53
NSP9-Nt	geneid:4926;refseq:NP_006176;uniprot:Q14980	NUMA1	27|18	45	22.50	2	0|0|20|33|37|0|0|0|39|35|40|44	0.00	0.00	0.00	0.00	0.00	-126.75	0.55	0.60	1.83	0.63	0.43
NSP9-Nt	geneid:4999;refseq:NP_006181;uniprot:Q13416	ORC2	4|4	8	4.00	2	0|0|6|5|6|0|0|0|7|4|4|4	0.00	0.00	0.00	0.00	0.00	-17.74	0.63	0.44	1	1.26	2.89
NSP9-Nt	geneid:5108;refseq:NP_006188;uniprot:Q15154	PCM1	33|43	76	38.00	2	35|39|10|12|19|0|0|0|16|14|14|14	0.00	0.00	0.00	0.00	0.00	-61.78	1.23	0.56	23.58	8.47	1.81
NSP9-Nt	geneid:5504;refseq:NP_006232;uniprot:P41236	PPP1R2	2|3	5	2.50	2	2|2|6|5|2|0|0|0|4|2|0|2	0.00	0.00	0.00	0.00	0.00	-16.38	0.50	0.41	0.42	1.49	0.66
NSP9-Nt	geneid:8243;refseq:NP_006297;uniprot:Q14683	SMC1A	2|2	4	2.00	2	0|0|3|4|6|0|0|0|8|5|4|0	0.00	0.00	0.00	0.00	0.00	-21.82	0.32	0.62	0	0	0
NSP9-Nt	geneid:9520;refseq:NP_006301;uniprot:P55786	NPEPPS	2|0	2	1.00	2	0|0|0|0|0|0|0|0|0|0|0|0	0.48	0.96	0.48	0.96	0.48	-1.43	10.00	0.10	1	0.79	0.75
NSP9-Nt	geneid:10426;refseq:NP_006313;uniprot:Q96CW5	TUBGCP3	4|4	8	4.00	2	8|5|6|7|8|0|0|0|3|6|4|5	0.00	0.00	0.00	0.00	0.00	-22.88	0.52	0.62	0	0	0
NSP9-Nt	geneid:5901;refseq:NP_006316;uniprot:P62826	RAN	9|12	21	10.50	2	7|13|6|8|9|14|7|3|17|16|15|13	0.00	0.00	0.00	0.00	0.00	-45.76	0.66	0.54	0	0	0
NSP9-Nt	geneid:10460;refseq:NP_006333;uniprot:Q9Y6A5	TACC3	3|3	6	3.00	2	4|0|5|8|7|0|0|0|5|5|2|0	0.00	0.00	0.00	0.00	0.00	-20.98	0.45	0.62	0	0	0
NSP9-Nt	geneid:10469;refseq:NP_006342;uniprot:O43615	TIMM44	3|4	7	3.50	2	3|0|0|0|0|0|0|0|0|0|0|0	0.59	0.68	0.57	0.66	0.59	-0.06	3.50	0.02	3.25	5.23	0.75
NSP9-Nt	geneid:10480;refseq:NP_006351;uniprot:Q7L2H7	EIF3M	3|3	6	3.00	2	2|2|9|5|7|0|0|0|6|5|0|0	0.00	0.00	0.00	0.00	0.00	-23.64	0.41	0.62	0	0	0
NSP9-Nt	geneid:10523;refseq:NP_006378;uniprot:Q8IWX8	CHERP	21|39	60	30.00	2	0|0|14|15|14|0|0|0|21|18|16|20	0.00	0.00	0.00	0.00	0.00	-39.81	1.53	0.42	20.17	16.01	7.05
NSP9-Nt	geneid:10527;refseq:NP_006382;uniprot:O95373	IPO7	19|21	40	20.00	2	23|24|16|18|17|0|0|0|22|16|19|23	0.00	0.00	0.00	0.00	0.00	-55.95	0.86	0.56	5.17	3.62	1.58
NSP9-Nt	geneid:10569;refseq:NP_006416;uniprot:O95391	SLU7	2|4	6	3.00	2	0|0|10|4|6|0|0|0|5|7|3|3	0.00	0.00	0.00	0.00	0.00	-27.35	0.39	0.48	0	0	0
NSP9-Nt	geneid:143;refseq:NP_006428;uniprot:Q9UKK3	PARP4	65|75	140	70.00	2	65|87|19|32|32|0|0|0|39|35|50|49	0.00	0.00	0.00	0.00	0.00	-143.32	1.04	0.60	36	15.18	2.94
NSP9-Nt	geneid:10594;refseq:NP_006436;uniprot:Q6P2Q9	PRPF8	11|4	15	7.50	2	16|11|7|12|16|0|0|0|22|11|8|5	0.00	0.00	0.00	0.00	0.00	-65.49	0.42	0.56	0	0	0
NSP9-Nt	geneid:10605;refseq:NP_006442;uniprot:Q9H074	PAIP1	2|2	4	2.00	2	0|0|0|0|0|0|0|0|0|0|0|0	0.96	0.96	0.96	0.96	0.96	3.11	20.00	0.00	2	3.04	4.95
NSP9-Nt	geneid:10615;refseq:NP_006452;uniprot:Q96R06	SPAG5	35|40	75	37.50	2	32|33|23|33|23|0|0|0|35|37|27|27	0.00	0.00	0.00	0.00	0.00	-73.54	1.07	0.58	15	9.14	0.99
NSP9-Nt	geneid:10617;refseq:NP_006454;uniprot:O95630	STAMBP	2|0	2	1.00	2	2|0|7|3|5|0|0|0|3|0|0|0	0.00	0.00	0.00	0.00	0.00	-21.72	0.20	0.43	0	0	0
NSP9-Nt	geneid:10621;refseq:NP_006457;uniprot:Q9H1D9	POLR3F	5|8	13	6.50	2	0|0|9|8|7|0|0|0|8|8|7|4	0.00	0.00	0.00	0.00	0.00	-23.59	0.78	0.45	2.25	5.18	2.19
NSP9-Nt	geneid:5704;refseq:NP_006494;uniprot:P43686	PSMC4	4|6	10	5.00	2	0|3|4|2|2|0|0|0|4|3|0|0	0.00	0.01	0.00	0.01	0.00	-8.06	1.36	0.26	3.5	6.09	3.08
NSP9-Nt	geneid:6301;refseq:NP_006504;uniprot:P49591	SARS1	3|2	5	2.50	2	0|0|6|4|3|0|0|0|0|0|0|0	0.00	0.00	0.00	0.00	0.00	-13.77	0.58	0.38	1.42	2.01	4.47
NSP9-Nt	geneid:6513;refseq:NP_006507;uniprot:P11166	SLC2A1	3|0	3	1.50	2	0|2|0|0|0|0|0|0|0|0|3|3	0.00	0.00	0.00	0.00	0.00	-11.60	0.56	0.28	0.83	1.23	0.13
NSP9-Nt	geneid:7764;refseq:NP_006517;uniprot:O75362	ZNF217	5|7	12	6.00	2	0|0|6|12|7|0|0|0|7|6|9|5	0.00	0.00	0.00	0.00	0.00	-27.49	0.64	0.49	1.67	1.16	2.48
NSP9-Nt	geneid:10499;refseq:NP_006531;uniprot:Q15596	NCOA2	4|3	7	3.50	2	0|0|0|0|3|0|0|0|0|3|2|0	0.01	0.01	0.01	0.01	0.01	-6.02	1.31	0.25	2.83	1.41	9.84
NSP9-Nt	geneid:10694;refseq:NP_006576;uniprot:P50990	CCT8	187|208	395	197.50	2	234|256|225|182|181|0|0|0|290|266|193|219	0.00	0.00	0.00	0.00	0.00	-697.28	0.73	0.62	27	35.82	0.42
NSP9-Nt	geneid:10714;refseq:NP_006582;uniprot:Q15054	POLD3	2|2	4	2.00	2	0|0|6|5|3|0|0|0|3|0|4|2	0.00	0.00	0.00	0.00	0.00	-16.36	0.40	0.42	0.08	0.12	0.19
NSP9-Nt	geneid:10726;refseq:NP_006591;uniprot:Q9Y266	NUDC	15|18	33	16.50	2	17|22|25|23|24|0|0|0|23|33|22|22	0.00	0.00	0.00	0.00	0.00	-78.41	0.60	0.58	0	0	0
NSP9-Nt	geneid:10775;refseq:NP_006618;uniprot:O95707	POP4	2|0	2	1.00	2	0|0|3|2|3|0|0|0|0|0|0|0	0.00	0.00	0.00	0.00	0.00	-11.59	0.38	0.30	0.33	1.09	1.29
NSP9-Nt	geneid:10845;refseq:NP_006651;uniprot:O76031	CLPX	11|7	18	9.00	2	4|0|0|0|0|0|0|0|0|0|0|0	0.89	0.95	0.88	0.95	0.89	1.52	6.75	0.01	8.67	9.96	1.79
NSP9-Nt	geneid:10856;refseq:NP_006657;uniprot:Q9Y230	RUVBL2	3|5	8	4.00	2	0|0|10|7|8|0|0|0|0|2|3|0	0.00	0.00	0.00	0.00	0.00	-27.66	0.48	0.49	1.5	2.36	0.82
NSP9-Nt	geneid:2739;refseq:NP_006699;uniprot:Q04760	GLO1	5|3	8	4.00	2	4|2|7|9|6|0|0|0|3|4|3|3	0.00	0.00	0.00	0.00	0.00	-23.64	0.55	0.46	0.58	2.29	5.71
NSP9-Nt	geneid:10923;refseq:NP_006704;uniprot:P53999	SUB1	4|4	8	4.00	2	0|0|6|3|3|0|0|0|2|2|4|2	0.00	0.00	0.00	0.00	0.00	-10.46	0.92	0.34	2.17	12.42	9.13
NSP9-Nt	geneid:1730;refseq:NP_006720;uniprot:O60879	DIAPH2	3|3	6	3.00	2	8|7|0|4|4|0|0|0|8|3|3|5	0.00	0.00	0.00	0.00	0.00	-24.99	0.39	0.62	0	0	0
NSP9-Nt	geneid:6888;refseq:NP_006746;uniprot:P37837	TALDO1	3|0	3	1.50	2	2|0|6|6|6|0|0|0|9|5|4|5	0.00	0.00	0.00	0.00	0.00	-30.56	0.21	0.62	0	0	0
NSP9-Nt	geneid:7866;refseq:NP_006755;uniprot:Q12894	IFRD2	2|0	2	1.00	2	0|0|0|3|2|0|0|0|0|2|0|0	0.00	0.00	0.00	0.00	0.00	-10.15	0.43	0.28	0.42	0.6	1.49
NSP9-Nt	geneid:8886;refseq:NP_006764;uniprot:Q9NVP1	DDX18	9|9	18	9.00	2	0|0|7|6|10|0|0|0|6|5|2|5	0.00	0.00	0.00	0.00	0.00	-14.91	1.17	0.41	5.58	6.05	2.86
NSP9-Nt	geneid:10963;refseq:NP_006810;uniprot:P31948	STIP1	6|8	14	7.00	2	33|35|18|11|15|0|0|0|12|12|4|7	0.00	0.00	0.00	0.00	0.00	-104.92	0.24	0.62	0	0	0
NSP9-Nt	geneid:10985;refseq:NP_006827;uniprot:Q92616	GCN1	7|11	18	9.00	2	44|27|11|16|27|0|0|0|10|10|16|13	0.00	0.00	0.00	0.00	0.00	-119.10	0.28	0.62	0	0	0
NSP9-Nt	geneid:10992;refseq:NP_006833;uniprot:Q13435	SF3B2	37|43	80	40.00	2	9|6|37|45|46|0|0|0|38|36|38|47	0.00	0.00	0.00	0.00	0.00	-110.19	0.87	0.60	14.83	12.05	3.64
NSP9-Nt	geneid:10579;refseq:NP_996744;uniprot:O95359	TACC2	60|66	126	63.00	2	61|79|78|52|59|0|0|0|83|86|68|66	0.00	0.00	0.00	0.00	0.00	-208.39	0.76	0.61	10.33	2.55	1.01
NSP9-Nt	geneid:11051;refseq:NP_008937;uniprot:O43809	NUDT21	5|2	7	3.50	2	0|0|4|3|4|0|0|0|0|0|0|0	0.00	0.00	0.00	0.00	0.00	-11.16	0.95	0.29	2.58	8.26	7.2
NSP9-Nt	geneid:11052;refseq:NP_008938;uniprot:Q16630	CPSF6	5|4	9	4.50	2	0|0|6|6|4|0|0|0|5|5|4|5	0.00	0.00	0.00	0.00	0.00	-15.23	0.79	0.40	1.58	2.08	1.71
NSP9-Nt	geneid:11100;refseq:NP_008971;uniprot:Q9BUJ2	HNRNPUL1	16|14	30	15.00	2	0|0|16|12|14|0|0|0|18|18|9|10	0.00	0.00	0.00	0.00	0.00	-41.96	0.87	0.54	6.92	5.88	3.11
NSP9-Nt	geneid:11116;refseq:NP_008976;uniprot:O95684	CEP43	3|0	3	1.50	2	3|0|4|2|2|0|0|0|3|2|0|0	0.00	0.00	0.00	0.00	0.00	-14.42	0.45	0.32	0.17	0.31	0.45
NSP9-Nt	geneid:11128;refseq:NP_008986;uniprot:O14802	POLR3A	6|5	11	5.50	2	8|7|4|3|5|0|0|0|0|0|0|3	0.00	0.00	0.00	0.00	0.00	-17.33	0.82	0.42	3	1.57	0.5
NSP9-Nt	geneid:7110;refseq:NP_009045;uniprot:P82094	TMF1	33|18	51	25.50	2	32|35|23|24|28|0|0|0|30|33|26|23	0.00	0.00	0.00	0.00	0.00	-96.09	0.76	0.58	4.33	2.88	0.2
NSP9-Nt	geneid:7415;refseq:NP_009057;uniprot:P55072	VCP	19|15	34	17.00	2	14|16|15|14|15|0|0|0|23|20|16|16	0.00	0.00	0.00	0.00	0.00	-48.80	0.86	0.55	4.58	4.13	1.01
NSP9-Nt	geneid:10762;refseq:NP_009103;uniprot:Q9UKX7	NUP50	11|9	20	10.00	2	0|0|17|18|14|0|0|0|11|6|10|8	0.00	0.00	0.00	0.00	0.00	-47.08	0.61	0.55	3	4.66	2.56
NSP9-Nt	geneid:11171;refseq:NP_009109;uniprot:Q9Y3F4	STRAP	5|3	8	4.00	2	4|5|13|9|11|0|0|0|5|3|3|0	0.00	0.00	0.00	0.00	0.00	-38.66	0.36	0.53	0	0	0
NSP9-Nt	geneid:11187;refseq:NP_009114;uniprot:Q9Y446	PKP3	4|5	9	4.50	2	3|0|4|2|4|0|0|0|3|3|0|0	0.00	0.00	0.00	0.00	0.00	-8.10	1.23	0.29	2.92	2.66	2.61
NSP9-Nt	geneid:11196;refseq:NP_009121;uniprot:Q9Y6Y8	SEC23IP	36|46	82	41.00	2	32|36|17|17|18|0|0|0|22|21|22|23	0.00	0.00	0.00	0.00	0.00	-55.70	1.35	0.55	23.67	17.21	1.68
NSP9-Nt	geneid:11216;refseq:NP_009133;uniprot:O43572	AKAP10	10|11	21	10.50	2	3|5|6|2|5|0|0|0|5|4|5|5	0.01	0.02	0.01	0.02	0.01	-5.51	1.97	0.24	7.17	7.87	3.25
NSP9-Nt	geneid:11234;refseq:NP_009147;uniprot:Q9UPZ3	HPS5	4|2	6	3.00	2	5|5|4|9|10|0|0|0|5|4|2|2	0.00	0.00	0.00	0.00	0.00	-28.71	0.38	0.49	0	0	0
NSP9-Nt	geneid:11267;refseq:NP_009172;uniprot:Q96H20	SNF8	6|8	14	7.00	2	6|10|15|8|10|0|0|0|7|8|6|7	0.00	0.00	0.00	0.00	0.00	-34.67	0.60	0.52	0.58	1.63	0.77
NSP9-Nt	geneid:11313;refseq:NP_009191;uniprot:O95372	LYPLA2	16|23	39	19.50	2	62|32|48|31|35|0|0|0|31|39|19|24	0.00	0.00	0.00	0.00	0.00	-166.82	0.39	0.62	0	0	0
NSP9-Nt	geneid:11329;refseq:NP_009202;uniprot:Q15208	STK38	4|5	9	4.50	2	8|5|4|4|6|0|0|0|7|7|7|7	0.00	0.00	0.00	0.00	0.00	-21.61	0.61	0.46	0	0	0
NSP9-Nt	geneid:11344;refseq:NP_009215;uniprot:Q6IBS0	TWF2	12|8	20	10.00	2	14|14|19|11|15|0|0|0|15|16|13|15	0.00	0.00	0.00	0.00	0.00	-50.43	0.60	0.55	0	0	0
NSP9-Nt	geneid:6772;refseq:NP_009330;uniprot:P42224	STAT1	12|15	27	13.50	2	17|19|27|24|23|0|0|0|18|14|17|21	0.00	0.00	0.00	0.00	0.00	-73.93	0.55	0.62	0	0	0
NSP9-Nt	geneid:11325;refseq:NP_031398;uniprot:Q86XP3	DDX42	39|45	84	42.00	2	6|4|38|50|49|0|0|0|50|46|45|48	0.00	0.00	0.00	0.00	0.00	-120.50	0.85	0.60	14	10.85	2.43
NSP9-Nt	geneid:23435;refseq:NP_031401;uniprot:Q13148	TARDBP	12|16	28	14.00	2	2|0|7|6|5|0|0|0|6|11|7|5	0.00	0.00	0.00	0.00	0.00	-12.90	1.68	0.31	9.92	17.42	4.25
NSP9-Nt	geneid:22948;refseq:NP_036205;uniprot:P48643	CCT5	23|29	52	26.00	2	16|18|25|21|15|0|0|0|22|19|14|16	0.00	0.00	0.00	0.00	0.00	-47.51	1.15	0.54	12.17	16.35	2.3
NSP9-Nt	geneid:10598;refseq:NP_036243;uniprot:O95433	AHSA1	10|10	20	10.00	2	6|10|14|11|9|0|0|0|14|12|7|10	0.00	0.00	0.00	0.00	0.00	-33.75	0.75	0.52	2.25	4.84	0.65
NSP9-Nt	geneid:22974;refseq:NP_036244;uniprot:Q9ULW0	TPX2	25|31	56	28.00	2	0|0|29|34|34|0|0|0|26|28|30|35	0.00	0.00	0.00	0.00	0.00	-86.88	0.82	0.59	10	9.73	3.11
NSP9-Nt	geneid:23607;refseq:NP_036252;uniprot:Q9Y5K6	CD2AP	44|57	101	50.50	2	76|68|71|67|71|0|0|0|64|68|68|70	0.00	0.00	0.00	0.00	0.00	-199.27	0.69	0.61	0	0	0
NSP9-Nt	geneid:26574;refseq:NP_036270;uniprot:Q9NY61	AATF	4|2	6	3.00	2	0|0|4|3|4|0|0|0|0|0|0|0	0.00	0.00	0.00	0.00	0.00	-11.19	0.82	0.31	2.08	2.7	4.13
NSP9-Nt	geneid:3189;refseq:NP_036339;uniprot:P31942	HNRNPH3	3|5	8	4.00	2	0|0|7|7|4|0|0|0|3|2|4|3	0.00	0.00	0.00	0.00	0.00	-18.29	0.67	0.42	1.5	3.15	3.71
NSP9-Nt	geneid:284119;refseq:NP_036364;uniprot:Q6NZI2	CAVIN1	9|7	16	8.00	2	3|0|9|8|3|0|0|0|0|0|0|2	0.00	0.00	0.00	0.00	0.00	-14.21	1.20	0.37	5.92	11.04	4.12
NSP9-Nt	geneid:22938;refseq:NP_036377;uniprot:Q13573	SNW1	29|29	58	29.00	2	0|0|34|24|27|0|0|0|26|24|19|32	0.00	0.00	0.00	0.00	0.00	-68.13	0.94	0.58	13.5	18.31	3.53
NSP9-Nt	geneid:22803;refseq:NP_036387;uniprot:Q9H0D6	XRN2	7|6	13	6.50	2	0|0|4|10|7|0|0|0|5|6|5|3	0.00	0.00	0.00	0.00	0.00	-19.36	0.85	0.44	3.17	2.43	3.09
NSP9-Nt	geneid:22919;refseq:NP_036457;uniprot:Q15691	MAPRE1	5|0	5	2.50	2	0|0|4|3|2|0|0|0|2|0|2|0	0.01	0.01	0.01	0.01	0.01	-12.92	0.83	0.25	1.42	3.85	4.51
NSP9-Nt	geneid:23560;refseq:NP_036473;uniprot:Q9BZE4	GTPBP4	9|4	13	6.50	2	0|0|6|7|6|0|0|0|2|0|2|3	0.00	0.00	0.00	0.00	0.00	-17.72	1.03	0.35	4.33	4.97	1.83
NSP9-Nt	geneid:5198;refseq:NP_036525;uniprot:O15067	PFAS	10|7	17	8.50	2	0|3|2|4|2|0|0|0|3|3|0|0	0.41	0.75	0.40	0.74	0.41	-2.76	2.55	0.16	7.08	3.85	2.91
NSP9-Nt	geneid:25782;refseq:NP_036546;uniprot:Q9H2M9	RAB3GAP2	25|27	52	26.00	2	48|37|25|37|31|0|0|0|41|43|41|43	0.00	0.00	0.00	0.00	0.00	-126.77	0.58	0.62	0	0	0
NSP9-Nt	geneid:24138;refseq:NP_036552;uniprot:Q13325	IFIT5	4|5	9	4.50	2	9|9|7|3|4|0|0|0|8|8|5|7	0.00	0.00	0.00	0.00	0.00	-26.87	0.52	0.62	0	0	0
NSP9-Nt	geneid:23450;refseq:NP_036558;uniprot:Q15393	SF3B3	28|23	51	25.50	2	30|29|23|24|20|0|0|0|27|27|29|28	0.00	0.00	0.00	0.00	0.00	-71.55	0.87	0.57	5.75	3.43	0.96
NSP9-Nt	geneid:23528;refseq:NP_036614;uniprot:Q9Y2X9	ZNF281	69|77	146	73.00	2	26|40|51|54|53|0|0|0|82|90|78|75	0.00	0.00	0.00	0.00	0.00	-195.71	0.88	0.61	27.25	22.13	1.51
NSP9-Nt	geneid:29109;refseq:NP_037373;uniprot:Q9Y613	FHOD1	6|8	14	7.00	2	15|12|15|16|19|0|0|0|13|9|6|4	0.00	0.00	0.00	0.00	0.00	-54.86	0.42	0.62	0	0	0
NSP9-Nt	geneid:29115;refseq:NP_037392;uniprot:Q9UHR5	SAP30BP	2|2	4	2.00	2	0|0|6|5|5|0|0|0|5|6|4|0	0.00	0.00	0.00	0.00	0.00	-19.06	0.35	0.62	0	0	0
NSP9-Nt	geneid:29889;refseq:NP_037417;uniprot:Q13823	GNL2	6|7	13	6.50	2	0|0|0|2|2|0|0|0|7|3|0|0	0.00	0.01	0.00	0.01	0.00	-6.29	1.62	0.26	5.33	5.3	3.24
NSP9-Nt	geneid:84726;refseq:NP_037450;uniprot:Q5JSZ5	PRRC2B	16|11	27	13.50	2	19|22|4|10|4|0|0|0|6|5|14|9	0.00	0.00	0.00	0.00	0.00	-51.02	0.74	0.55	5.75	1.88	2.05
NSP9-Nt	geneid:29994;refseq:NP_038478;uniprot:Q9UIF8	BAZ2B	3|3	6	3.00	2	0|0|3|3|7|0|0|0|3|5|0|0	0.00	0.00	0.00	0.00	0.00	-14.42	0.60	0.40	1.25	0.42	0.64
NSP9-Nt	geneid:9785;refseq:NP_054722;uniprot:Q92620	DHX38	34|31	65	32.50	2	7|0|36|37|42|0|0|0|35|34|32|35	0.00	0.00	0.00	0.00	0.00	-91.67	0.85	0.59	11	6.52	2.86
NSP9-Nt	geneid:23020;refseq:NP_054733;uniprot:O75643	SNRNP200	74|70	144	72.00	2	25|22|28|31|47|0|0|0|79|70|61|66	0.00	0.00	0.00	0.00	0.00	-151.99	1.00	0.61	36.25	12.34	2.97
NSP9-Nt	geneid:57496;refseq:NP_054767;uniprot:Q9ULH7	MRTFB	11|7	18	9.00	2	8|6|9|15|10|0|0|0|9|7|8|10	0.00	0.00	0.00	0.00	0.00	-32.75	0.77	0.50	2.17	1.5	2.2
NSP9-Nt	geneid:29028;refseq:NP_054828;uniprot:Q6PL18	ATAD2	6|2	8	4.00	2	0|0|0|0|0|0|0|0|3|3|4|0	0.01	0.02	0.01	0.02	0.01	-9.93	1.20	0.25	3.17	1.66	1.7
NSP9-Nt	geneid:11164;refseq:NP_054861;uniprot:Q9UKK9	NUDT5	8|10	18	9.00	2	8|8|9|7|11|0|0|0|8|10|8|8	0.00	0.00	0.00	0.00	0.00	-24.71	0.90	0.48	2.58	8.56	3.93
NSP9-Nt	geneid:29066;refseq:NP_054872;uniprot:Q8IWR0	ZC3H7A	5|4	9	4.50	2	3|0|3|7|6|0|0|0|2|3|0|0	0.00	0.00	0.00	0.00	0.00	-14.04	0.84	0.38	2.5	1.87	5.91
NSP9-Nt	geneid:29072;refseq:NP_054878;uniprot:Q9BYW2	SETD2	8|8	16	8.00	2	0|0|0|0|0|0|0|0|0|0|0|0	1.00	1.00	1.00	1.00	1.00	13.20	80.00	0.00	8	2.27	29.71
NSP9-Nt	geneid:10944;refseq:NP_055082;uniprot:O00193	C11orf58	2|2	4	2.00	2	0|0|6|4|6|0|0|0|3|3|3|3	0.00	0.00	0.00	0.00	0.00	-17.75	0.38	0.62	0	0	0
NSP9-Nt	geneid:23424;refseq:NP_055105;uniprot:Q8NHU6	TDRD7	2|0	2	1.00	2	2|2|7|4|7|0|0|0|0|0|0|4	0.00	0.00	0.00	0.00	0.00	-26.13	0.17	0.62	0	0	0
NSP9-Nt	geneid:23644;refseq:NP_055144;uniprot:Q6P2E9	EDC4	17|10	27	13.50	2	19|13|15|18|18|0|0|0|9|11|12|10	0.00	0.00	0.00	0.00	0.00	-52.92	0.74	0.54	3.08	1.6	2.48
NSP9-Nt	geneid:24149;refseq:NP_055160;uniprot:Q5VUA4	ZNF318	8|8	16	8.00	2	0|0|0|0|2|0|0|0|5|4|5|7	0.00	0.00	0.00	0.00	0.00	-9.40	1.41	0.33	6.08	1.94	3.43
NSP9-Nt	geneid:27131;refseq:NP_055241;uniprot:Q9Y5X3	SNX5	8|10	18	9.00	2	9|11|21|13|16|0|0|0|9|11|7|11	0.00	0.00	0.00	0.00	0.00	-50.43	0.54	0.55	0	0	0
NSP9-Nt	geneid:23677;refseq:NP_055336;uniprot:Q9P0V3	SH3BP4	36|43	79	39.50	2	37|48|31|25|29|0|0|0|19|18|23|30	0.00	0.00	0.00	0.00	0.00	-84.88	1.02	0.58	17.83	13.46	1.65
NSP9-Nt	geneid:29995;refseq:NP_055398;uniprot:Q9NZU5	LMCD1	12|10	22	11.00	2	11|8|11|12|10|0|0|0|19|15|11|12	0.00	0.00	0.00	0.00	0.00	-41.32	0.72	0.54	1.92	3.82	1.16
NSP9-Nt	geneid:30836;refseq:NP_055412;uniprot:Q5QJE6	DNTTIP2	17|18	35	17.50	2	0|0|18|13|13|0|0|0|15|11|8|9	0.00	0.00	0.00	0.00	0.00	-30.36	1.14	0.51	10.25	9.86	8.46
NSP9-Nt	geneid:10916;refseq:NP_055414;uniprot:Q9UNF1	MAGED2	8|3	11	5.50	2	9|9|12|9|10|0|0|0|11|9|8|7	0.00	0.00	0.00	0.00	0.00	-38.71	0.50	0.51	0	0	0
NSP9-Nt	geneid:9639;refseq:NP_055444;uniprot:O15013	ARHGEF10	5|0	5	2.50	2	4|6|0|6|9|0|0|0|0|0|0|0	0.00	0.00	0.00	0.00	0.00	-30.54	0.36	0.45	0.42	0.23	0.33
